,name,lat,lon,date
4519,epic_1b_20230202072040,-23.0,74.0,2023-02-02
4515,epic_1b_20230202000830,-23.0,-178.0,2023-02-02
4516,epic_1b_20230202015633,-23.0,155.0,2023-02-02
4517,epic_1b_20230202034436,-23.0,128.0,2023-02-02
4518,epic_1b_20230202053238,-23.0,101.0,2023-02-02
4520,epic_1b_20230202090843,-23.0,47.0,2023-02-02
4527,epic_1b_20230202214501,-23.0,-142.0,2023-02-02
4522,epic_1b_20230202124449,-23.0,-7.0,2023-02-02
4523,epic_1b_20230202143251,-23.0,-34.0,2023-02-02
4524,epic_1b_20230202162054,-23.0,-61.0,2023-02-02
4525,epic_1b_20230202180856,-23.0,-88.0,2023-02-02
4526,epic_1b_20230202195658,-23.0,-115.0,2023-02-02
4521,epic_1b_20230202105645,-23.0,20.0,2023-02-02
4502,epic_1b_20230203002712,-23.0,178.0,2023-02-03
4503,epic_1b_20230203021515,-23.0,151.0,2023-02-03
4504,epic_1b_20230203040318,-23.0,124.0,2023-02-03
4505,epic_1b_20230203055120,-23.0,97.0,2023-02-03
4506,epic_1b_20230203073922,-23.0,70.0,2023-02-03
4507,epic_1b_20230203092724,-23.0,43.0,2023-02-03
4509,epic_1b_20230203130329,-23.0,-11.0,2023-02-03
4510,epic_1b_20230203145132,-23.0,-38.0,2023-02-03
4511,epic_1b_20230203163935,-22.0,-65.0,2023-02-03
4512,epic_1b_20230203182737,-22.0,-92.0,2023-02-03
4513,epic_1b_20230203201540,-22.0,-119.0,2023-02-03
4514,epic_1b_20230203220342,-22.0,-146.0,2023-02-03
4508,epic_1b_20230203111527,-23.0,16.0,2023-02-03
4489,epic_1b_20230204004555,-22.0,173.0,2023-02-04
4490,epic_1b_20230204023357,-22.0,146.0,2023-02-04
4491,epic_1b_20230204042200,-22.0,119.0,2023-02-04
4492,epic_1b_20230204061004,-22.0,92.0,2023-02-04
4493,epic_1b_20230204075806,-22.0,65.0,2023-02-04
4494,epic_1b_20230204094609,-22.0,38.0,2023-02-04
4496,epic_1b_20230204132214,-22.0,-16.0,2023-02-04
4497,epic_1b_20230204151017,-22.0,-43.0,2023-02-04
4498,epic_1b_20230204165820,-22.0,-70.0,2023-02-04
4499,epic_1b_20230204184623,-22.0,-97.0,2023-02-04
4500,epic_1b_20230204203426,-22.0,-124.0,2023-02-04
4501,epic_1b_20230204222228,-22.0,-150.0,2023-02-04
4495,epic_1b_20230204113411,-22.0,11.0,2023-02-04
4483,epic_1b_20230205025239,-22.0,142.0,2023-02-05
4482,epic_1b_20230205010436,-22.0,169.0,2023-02-05
4484,epic_1b_20230205044042,-22.0,115.0,2023-02-05
4486,epic_1b_20230205081646,-22.0,61.0,2023-02-05
4487,epic_1b_20230205100449,-22.0,34.0,2023-02-05
4485,epic_1b_20230205062844,-22.0,88.0,2023-02-05
4488,epic_1b_20230205115251,-21.0,7.0,2023-02-05
4475,epic_1b_20230206043120,-21.0,118.0,2023-02-06
4481,epic_1b_20230206151935,-21.0,-44.0,2023-02-06
4480,epic_1b_20230206133132,-21.0,-17.0,2023-02-06
4479,epic_1b_20230206114330,-21.0,10.0,2023-02-06
4478,epic_1b_20230206095528,-21.0,37.0,2023-02-06
4477,epic_1b_20230206080725,-21.0,64.0,2023-02-06
4476,epic_1b_20230206061923,-21.0,91.0,2023-02-06
4474,epic_1b_20230206024318,-21.0,145.0,2023-02-06
4473,epic_1b_20230206005516,-21.0,172.0,2023-02-06
4463,epic_1b_20230207060041,-20.0,96.0,2023-02-07
4464,epic_1b_20230207074844,-20.0,69.0,2023-02-07
4461,epic_1b_20230207022436,-21.0,150.0,2023-02-07
4460,epic_1b_20230207003634,-21.0,177.0,2023-02-07
4462,epic_1b_20230207041239,-20.0,123.0,2023-02-07
4465,epic_1b_20230207093646,-20.0,42.0,2023-02-07
4469,epic_1b_20230207164856,-20.0,-66.0,2023-02-07
4467,epic_1b_20230207131251,-20.0,-12.0,2023-02-07
4468,epic_1b_20230207150054,-20.0,-39.0,2023-02-07
4470,epic_1b_20230207183659,-20.0,-93.0,2023-02-07
4471,epic_1b_20230207202501,-20.0,-120.0,2023-02-07
4472,epic_1b_20230207221304,-20.0,-147.0,2023-02-07
4466,epic_1b_20230207112449,-20.0,15.0,2023-02-07
4447,epic_1b_20230208001752,-20.0,-178.0,2023-02-08
4449,epic_1b_20230208035357,-20.0,128.0,2023-02-08
4450,epic_1b_20230208054159,-20.0,101.0,2023-02-08
4451,epic_1b_20230208073002,-20.0,74.0,2023-02-08
4452,epic_1b_20230208091804,-20.0,47.0,2023-02-08
4448,epic_1b_20230208020554,-20.0,155.0,2023-02-08
4454,epic_1b_20230208125409,-20.0,-7.0,2023-02-08
4455,epic_1b_20230208144212,-20.0,-34.0,2023-02-08
4456,epic_1b_20230208163014,-20.0,-61.0,2023-02-08
4457,epic_1b_20230208181817,-20.0,-88.0,2023-02-08
4458,epic_1b_20230208200620,-19.0,-115.0,2023-02-08
4459,epic_1b_20230208215422,-19.0,-142.0,2023-02-08
4453,epic_1b_20230208110607,-20.0,20.0,2023-02-08
4434,epic_1b_20230209000831,-19.0,-176.0,2023-02-09
4435,epic_1b_20230209015633,-19.0,158.0,2023-02-09
4436,epic_1b_20230209034436,-19.0,130.0,2023-02-09
4437,epic_1b_20230209053238,-19.0,104.0,2023-02-09
4438,epic_1b_20230209072040,-19.0,77.0,2023-02-09
4439,epic_1b_20230209090843,-19.0,50.0,2023-02-09
4442,epic_1b_20230209143250,-19.0,-31.0,2023-02-09
4441,epic_1b_20230209124447,-19.0,-4.0,2023-02-09
4443,epic_1b_20230209162052,-19.0,-58.0,2023-02-09
4444,epic_1b_20230209180854,-19.0,-85.0,2023-02-09
4445,epic_1b_20230209195657,-19.0,-112.0,2023-02-09
4446,epic_1b_20230209214459,-19.0,-139.0,2023-02-09
4440,epic_1b_20230209105645,-19.0,23.0,2023-02-09
4423,epic_1b_20230210040317,-19.0,126.0,2023-02-10
4424,epic_1b_20230210055120,-19.0,99.0,2023-02-10
4421,epic_1b_20230210002713,-19.0,-180.0,2023-02-10
4422,epic_1b_20230210021515,-19.0,153.0,2023-02-10
4425,epic_1b_20230210073922,-19.0,72.0,2023-02-10
4426,epic_1b_20230210092724,-19.0,45.0,2023-02-10
4433,epic_1b_20230210220340,-18.0,-144.0,2023-02-10
4428,epic_1b_20230210130329,-18.0,-9.0,2023-02-10
4429,epic_1b_20230210145131,-18.0,-36.0,2023-02-10
4430,epic_1b_20230210163934,-18.0,-63.0,2023-02-10
4431,epic_1b_20230210182736,-18.0,-90.0,2023-02-10
4432,epic_1b_20230210201539,-18.0,-117.0,2023-02-10
4427,epic_1b_20230210111526,-18.0,18.0,2023-02-10
4408,epic_1b_20230211004554,-18.0,176.0,2023-02-11
4409,epic_1b_20230211023356,-18.0,149.0,2023-02-11
4410,epic_1b_20230211042159,-18.0,122.0,2023-02-11
4411,epic_1b_20230211061001,-18.0,95.0,2023-02-11
4412,epic_1b_20230211075803,-18.0,68.0,2023-02-11
4413,epic_1b_20230211094605,-18.0,41.0,2023-02-11
4414,epic_1b_20230211113408,-18.0,14.0,2023-02-11
4415,epic_1b_20230211132210,-18.0,-13.0,2023-02-11
4416,epic_1b_20230211151013,-18.0,-40.0,2023-02-11
4417,epic_1b_20230211165815,-18.0,-67.0,2023-02-11
4418,epic_1b_20230211184618,-18.0,-94.0,2023-02-11
4419,epic_1b_20230211203420,-18.0,-121.0,2023-02-11
4420,epic_1b_20230211222222,-17.0,-148.0,2023-02-11
4395,epic_1b_20230212010437,-17.0,171.0,2023-02-12
4396,epic_1b_20230212025239,-17.0,144.0,2023-02-12
4397,epic_1b_20230212044041,-17.0,117.0,2023-02-12
4398,epic_1b_20230212062844,-17.0,90.0,2023-02-12
4399,epic_1b_20230212081646,-17.0,63.0,2023-02-12
4400,epic_1b_20230212100448,-17.0,37.0,2023-02-12
4407,epic_1b_20230212224106,-17.0,-152.0,2023-02-12
4402,epic_1b_20230212134054,-17.0,-17.0,2023-02-12
4403,epic_1b_20230212152857,-17.0,-44.0,2023-02-12
4404,epic_1b_20230212171659,-17.0,-71.0,2023-02-12
4405,epic_1b_20230212190501,-17.0,-98.0,2023-02-12
4406,epic_1b_20230212205304,-17.0,-125.0,2023-02-12
4401,epic_1b_20230212115251,-17.0,10.0,2023-02-12
4382,epic_1b_20230213005516,-17.0,174.0,2023-02-13
4383,epic_1b_20230213024318,-17.0,147.0,2023-02-13
4384,epic_1b_20230213043120,-17.0,120.0,2023-02-13
4385,epic_1b_20230213061922,-17.0,93.0,2023-02-13
4386,epic_1b_20230213080725,-17.0,66.0,2023-02-13
4388,epic_1b_20230213114329,-16.0,12.0,2023-02-13
4390,epic_1b_20230213151934,-16.0,-42.0,2023-02-13
4389,epic_1b_20230213133132,-16.0,-15.0,2023-02-13
4391,epic_1b_20230213170736,-16.0,-69.0,2023-02-13
4392,epic_1b_20230213185539,-16.0,-96.0,2023-02-13
4393,epic_1b_20230213204341,-16.0,-123.0,2023-02-13
4394,epic_1b_20230213223143,-16.0,-150.0,2023-02-13
4387,epic_1b_20230213095527,-17.0,39.0,2023-02-13
4369,epic_1b_20230214003633,-16.0,179.0,2023-02-14
4371,epic_1b_20230214041237,-16.0,125.0,2023-02-14
4372,epic_1b_20230214060040,-16.0,98.0,2023-02-14
4373,epic_1b_20230214074842,-16.0,71.0,2023-02-14
4374,epic_1b_20230214093644,-16.0,44.0,2023-02-14
4370,epic_1b_20230214022435,-16.0,152.0,2023-02-14
4376,epic_1b_20230214131251,-16.0,-10.0,2023-02-14
4377,epic_1b_20230214150054,-16.0,-37.0,2023-02-14
4378,epic_1b_20230214164856,-16.0,-64.0,2023-02-14
4379,epic_1b_20230214183658,-16.0,-91.0,2023-02-14
4380,epic_1b_20230214202501,-16.0,-118.0,2023-02-14
4381,epic_1b_20230214221303,-15.0,-145.0,2023-02-14
4375,epic_1b_20230214112446,-16.0,17.0,2023-02-14
4356,epic_1b_20230215001751,-15.0,-176.0,2023-02-15
4357,epic_1b_20230215020554,-15.0,157.0,2023-02-15
4358,epic_1b_20230215035357,-15.0,130.0,2023-02-15
4359,epic_1b_20230215054200,-15.0,103.0,2023-02-15
4360,epic_1b_20230215073002,-15.0,76.0,2023-02-15
4361,epic_1b_20230215091804,-15.0,49.0,2023-02-15
4364,epic_1b_20230215144212,-15.0,-32.0,2023-02-15
4363,epic_1b_20230215125409,-15.0,-5.0,2023-02-15
4365,epic_1b_20230215163014,-15.0,-59.0,2023-02-15
4366,epic_1b_20230215181816,-15.0,-86.0,2023-02-15
4367,epic_1b_20230215200619,-15.0,-113.0,2023-02-15
4368,epic_1b_20230215215422,-15.0,-140.0,2023-02-15
4362,epic_1b_20230215110607,-15.0,22.0,2023-02-15
4346,epic_1b_20230216053238,-15.0,106.0,2023-02-16
4344,epic_1b_20230216015633,-15.0,160.0,2023-02-16
4343,epic_1b_20230216000831,-15.0,-173.0,2023-02-16
4345,epic_1b_20230216034435,-15.0,133.0,2023-02-16
4355,epic_1b_20230216214501,-14.0,-137.0,2023-02-16
4354,epic_1b_20230216195659,-14.0,-110.0,2023-02-16
4352,epic_1b_20230216162054,-14.0,-56.0,2023-02-16
4353,epic_1b_20230216180856,-14.0,-83.0,2023-02-16
4330,epic_1b_20230217002713,-14.0,-178.0,2023-02-17
4335,epic_1b_20230217092725,-14.0,47.0,2023-02-17
4339,epic_1b_20230217163935,-13.0,-61.0,2023-02-17
4340,epic_1b_20230217182738,-13.0,-88.0,2023-02-17
4341,epic_1b_20230217201540,-13.0,-115.0,2023-02-17
4342,epic_1b_20230217220342,-13.0,-142.0,2023-02-17
4321,epic_1b_20230218075804,-13.0,70.0,2023-02-18
4318,epic_1b_20230218023357,-13.0,151.0,2023-02-18
4319,epic_1b_20230218042200,-13.0,124.0,2023-02-18
4320,epic_1b_20230218061002,-13.0,97.0,2023-02-18
4322,epic_1b_20230218094606,-13.0,43.0,2023-02-18
4327,epic_1b_20230218184618,-13.0,-92.0,2023-02-18
4324,epic_1b_20230218132211,-13.0,-11.0,2023-02-18
4325,epic_1b_20230218151013,-13.0,-38.0,2023-02-18
4326,epic_1b_20230218165816,-13.0,-65.0,2023-02-18
4328,epic_1b_20230218203420,-13.0,-119.0,2023-02-18
4323,epic_1b_20230218113408,-13.0,16.0,2023-02-18
4329,epic_1b_20230218222223,-13.0,-146.0,2023-02-18
4310,epic_1b_20230219100448,-12.0,38.0,2023-02-19
4305,epic_1b_20230219010436,-13.0,173.0,2023-02-19
4306,epic_1b_20230219025239,-12.0,146.0,2023-02-19
4307,epic_1b_20230219044041,-12.0,119.0,2023-02-19
4308,epic_1b_20230219062844,-12.0,92.0,2023-02-19
4309,epic_1b_20230219081646,-12.0,65.0,2023-02-19
4311,epic_1b_20230219115251,-12.0,11.0,2023-02-19
4313,epic_1b_20230219152856,-12.0,-43.0,2023-02-19
4314,epic_1b_20230219171659,-12.0,-69.0,2023-02-19
4315,epic_1b_20230219190501,-12.0,-97.0,2023-02-19
4316,epic_1b_20230219205304,-12.0,-123.0,2023-02-19
4317,epic_1b_20230219224106,-12.0,-150.0,2023-02-19
4312,epic_1b_20230219134053,-12.0,-16.0,2023-02-19
4293,epic_1b_20230220005516,-12.0,176.0,2023-02-20
4294,epic_1b_20230220024318,-12.0,149.0,2023-02-20
4295,epic_1b_20230220043121,-12.0,122.0,2023-02-20
4296,epic_1b_20230220061923,-12.0,95.0,2023-02-20
4297,epic_1b_20230220080726,-11.0,68.0,2023-02-20
4298,epic_1b_20230220095529,-11.0,41.0,2023-02-20
4299,epic_1b_20230220114331,-11.0,14.0,2023-02-20
4300,epic_1b_20230220133134,-11.0,-13.0,2023-02-20
4301,epic_1b_20230220151936,-11.0,-40.0,2023-02-20
4302,epic_1b_20230220185541,-11.0,-94.0,2023-02-20
4303,epic_1b_20230220204343,-11.0,-121.0,2023-02-20
4304,epic_1b_20230220223146,-11.0,-148.0,2023-02-20
4280,epic_1b_20230221003633,-11.0,-179.0,2023-02-21
4281,epic_1b_20230221022435,-11.0,154.0,2023-02-21
4282,epic_1b_20230221041238,-11.0,127.0,2023-02-21
4283,epic_1b_20230221060041,-11.0,100.0,2023-02-21
4284,epic_1b_20230221074843,-11.0,73.0,2023-02-21
4285,epic_1b_20230221093646,-11.0,46.0,2023-02-21
4292,epic_1b_20230221221304,-10.0,-143.0,2023-02-21
4287,epic_1b_20230221131251,-11.0,-8.0,2023-02-21
4288,epic_1b_20230221150053,-11.0,-35.0,2023-02-21
4289,epic_1b_20230221164856,-11.0,-62.0,2023-02-21
4290,epic_1b_20230221183659,-10.0,-89.0,2023-02-21
4291,epic_1b_20230221202501,-10.0,-116.0,2023-02-21
4286,epic_1b_20230221112448,-11.0,19.0,2023-02-21
4268,epic_1b_20230222001751,-10.0,-174.0,2023-02-22
4269,epic_1b_20230222020554,-10.0,159.0,2023-02-22
4270,epic_1b_20230222035357,-10.0,132.0,2023-02-22
4271,epic_1b_20230222073002,-10.0,78.0,2023-02-22
4273,epic_1b_20230222110606,-10.0,24.0,2023-02-22
4272,epic_1b_20230222091804,-10.0,51.0,2023-02-22
4275,epic_1b_20230222144211,-10.0,-30.0,2023-02-22
4276,epic_1b_20230222163014,-10.0,-57.0,2023-02-22
4277,epic_1b_20230222181816,-10.0,-84.0,2023-02-22
4278,epic_1b_20230222200619,-10.0,-111.0,2023-02-22
4279,epic_1b_20230222215421,-10.0,-138.0,2023-02-22
4274,epic_1b_20230222125408,-10.0,-3.0,2023-02-22
4255,epic_1b_20230223000831,-10.0,-172.0,2023-02-23
4265,epic_1b_20230223180855,-9.0,-82.0,2023-02-23
4262,epic_1b_20230223124448,-9.0,-1.0,2023-02-23
4263,epic_1b_20230223143250,-9.0,-28.0,2023-02-23
4264,epic_1b_20230223162053,-9.0,-55.0,2023-02-23
4266,epic_1b_20230223195658,-9.0,-109.0,2023-02-23
4267,epic_1b_20230223214501,-9.0,-136.0,2023-02-23
4246,epic_1b_20230224002712,-9.0,-176.0,2023-02-24
4247,epic_1b_20230224021515,-9.0,157.0,2023-02-24
4248,epic_1b_20230224040317,-9.0,130.0,2023-02-24
4249,epic_1b_20230224055120,-9.0,103.0,2023-02-24
4250,epic_1b_20230224073922,-9.0,76.0,2023-02-24
4251,epic_1b_20230224092725,-8.0,49.0,2023-02-24
4252,epic_1b_20230224111527,-8.0,22.0,2023-02-24
4253,epic_1b_20230224130331,-8.0,-5.0,2023-02-24
4254,epic_1b_20230224145133,-8.0,-32.0,2023-02-24
4234,epic_1b_20230225004554,-8.0,179.0,2023-02-25
4235,epic_1b_20230225023357,-8.0,152.0,2023-02-25
4236,epic_1b_20230225042159,-8.0,125.0,2023-02-25
4237,epic_1b_20230225061002,-8.0,98.0,2023-02-25
4238,epic_1b_20230225075805,-8.0,71.0,2023-02-25
4244,epic_1b_20230225203422,-7.0,-118.0,2023-02-25
4240,epic_1b_20230225113409,-8.0,17.0,2023-02-25
4241,epic_1b_20230225132213,-8.0,-10.0,2023-02-25
4242,epic_1b_20230225151015,-8.0,-37.0,2023-02-25
4243,epic_1b_20230225165818,-7.0,-64.0,2023-02-25
4245,epic_1b_20230225222225,-7.0,-145.0,2023-02-25
4239,epic_1b_20230225094607,-8.0,44.0,2023-02-25
4224,epic_1b_20230226062844,-7.0,94.0,2023-02-26
4221,epic_1b_20230226010436,-7.0,175.0,2023-02-26
4222,epic_1b_20230226025239,-7.0,148.0,2023-02-26
4223,epic_1b_20230226044041,-7.0,121.0,2023-02-26
4226,epic_1b_20230226100449,-7.0,40.0,2023-02-26
4225,epic_1b_20230226081646,-7.0,67.0,2023-02-26
4228,epic_1b_20230226134054,-7.0,-14.0,2023-02-26
4233,epic_1b_20230226224106,-7.0,-149.0,2023-02-26
4229,epic_1b_20230226152856,-7.0,-41.0,2023-02-26
4230,epic_1b_20230226171659,-7.0,-68.0,2023-02-26
4231,epic_1b_20230226190501,-7.0,-95.0,2023-02-26
4232,epic_1b_20230226205304,-7.0,-122.0,2023-02-26
4227,epic_1b_20230226115251,-7.0,13.0,2023-02-26
4208,epic_1b_20230227005515,-7.0,177.0,2023-02-27
4220,epic_1b_20230227223144,-6.0,-147.0,2023-02-27
4197,epic_1b_20230228041237,-6.0,128.0,2023-02-28
4198,epic_1b_20230228060039,-6.0,101.0,2023-02-28
4199,epic_1b_20230228074842,-6.0,74.0,2023-02-28
4200,epic_1b_20230228093644,-6.0,47.0,2023-02-28
4201,epic_1b_20230228112446,-5.0,20.0,2023-02-28
4202,epic_1b_20230228131249,-5.0,-7.0,2023-02-28
4204,epic_1b_20230228164853,-5.0,-61.0,2023-02-28
4205,epic_1b_20230228183656,-5.0,-88.0,2023-02-28
4206,epic_1b_20230228202458,-5.0,-115.0,2023-02-28
4207,epic_1b_20230228221301,-5.0,-142.0,2023-02-28
4203,epic_1b_20230228150024,-5.0,-34.0,2023-02-28
4185,epic_1b_20230301001751,-5.0,-173.0,2023-03-01
4186,epic_1b_20230301020554,-5.0,160.0,2023-03-01
4187,epic_1b_20230301035356,-5.0,133.0,2023-03-01
4189,epic_1b_20230301073001,-5.0,79.0,2023-03-01
4190,epic_1b_20230301091803,-5.0,52.0,2023-03-01
4188,epic_1b_20230301054159,-5.0,106.0,2023-03-01
4192,epic_1b_20230301144211,-5.0,-29.0,2023-03-01
4196,epic_1b_20230301215421,-4.0,-137.0,2023-03-01
4195,epic_1b_20230301200618,-4.0,-110.0,2023-03-01
4191,epic_1b_20230301125408,-5.0,-2.0,2023-03-01
4193,epic_1b_20230301163013,-5.0,-56.0,2023-03-01
4194,epic_1b_20230301181815,-5.0,-83.0,2023-03-01
4173,epic_1b_20230302015632,-4.0,162.0,2023-03-02
4174,epic_1b_20230302034435,-4.0,135.0,2023-03-02
4175,epic_1b_20230302053237,-4.0,108.0,2023-03-02
4176,epic_1b_20230302072040,-4.0,81.0,2023-03-02
4177,epic_1b_20230302090842,-4.0,54.0,2023-03-02
4172,epic_1b_20230302000830,-4.0,-171.0,2023-03-02
4179,epic_1b_20230302124447,-4.0,0.0,2023-03-02
4180,epic_1b_20230302143250,-4.0,-27.0,2023-03-02
4181,epic_1b_20230302162052,-4.0,-54.0,2023-03-02
4182,epic_1b_20230302180854,-4.0,-81.0,2023-03-02
4183,epic_1b_20230302195657,-4.0,-108.0,2023-03-02
4184,epic_1b_20230302214459,-4.0,-135.0,2023-03-02
4178,epic_1b_20230302105644,-4.0,27.0,2023-03-02
4160,epic_1b_20230303002712,-4.0,-176.0,2023-03-03
4161,epic_1b_20230303021515,-4.0,157.0,2023-03-03
4162,epic_1b_20230303040317,-4.0,130.0,2023-03-03
4163,epic_1b_20230303055119,-4.0,103.0,2023-03-03
4164,epic_1b_20230303073922,-3.0,76.0,2023-03-03
4166,epic_1b_20230303111526,-3.0,22.0,2023-03-03
4167,epic_1b_20230303130329,-3.0,-5.0,2023-03-03
4168,epic_1b_20230303163934,-3.0,-59.0,2023-03-03
4169,epic_1b_20230303182736,-3.0,-86.0,2023-03-03
4171,epic_1b_20230303220341,-3.0,-140.0,2023-03-03
4165,epic_1b_20230303092724,-3.0,49.0,2023-03-03
4170,epic_1b_20230303201538,-3.0,-113.0,2023-03-03
4149,epic_1b_20230304004555,-3.0,180.0,2023-03-04
4151,epic_1b_20230304042159,-3.0,126.0,2023-03-04
4155,epic_1b_20230304151012,-3.0,-36.0,2023-03-04
4156,epic_1b_20230304165815,-2.0,-63.0,2023-03-04
4157,epic_1b_20230304184617,-2.0,-90.0,2023-03-04
4158,epic_1b_20230304203419,-2.0,-117.0,2023-03-04
4159,epic_1b_20230304222222,-2.0,-144.0,2023-03-04
4136,epic_1b_20230305010437,-2.0,175.0,2023-03-05
4137,epic_1b_20230305025239,-2.0,148.0,2023-03-05
4138,epic_1b_20230305044041,-2.0,121.0,2023-03-05
4139,epic_1b_20230305062843,-2.0,94.0,2023-03-05
4140,epic_1b_20230305081645,-2.0,67.0,2023-03-05
4141,epic_1b_20230305100448,-2.0,40.0,2023-03-05
4143,epic_1b_20230305134053,-2.0,-14.0,2023-03-05
4144,epic_1b_20230305152855,-2.0,-41.0,2023-03-05
4145,epic_1b_20230305171657,-2.0,-68.0,2023-03-05
4146,epic_1b_20230305190459,-2.0,-95.0,2023-03-05
4147,epic_1b_20230305205301,-2.0,-122.0,2023-03-05
4148,epic_1b_20230305224103,-2.0,-149.0,2023-03-05
4142,epic_1b_20230305115250,-2.0,13.0,2023-03-05
4127,epic_1b_20230306080725,-1.0,69.0,2023-03-06
4123,epic_1b_20230306005516,-2.0,177.0,2023-03-06
4124,epic_1b_20230306024318,-1.0,150.0,2023-03-06
4125,epic_1b_20230306043120,-1.0,123.0,2023-03-06
4126,epic_1b_20230306061922,-1.0,96.0,2023-03-06
4128,epic_1b_20230306095527,-1.0,42.0,2023-03-06
4130,epic_1b_20230306133131,-1.0,-12.0,2023-03-06
4131,epic_1b_20230306151934,-1.0,-39.0,2023-03-06
4129,epic_1b_20230306114329,-1.0,15.0,2023-03-06
4115,epic_1b_20230307093643,-1.0,47.0,2023-03-07
4116,epic_1b_20230307112446,-1.0,20.0,2023-03-07
4102,epic_1b_20230308073000,-0.0,79.0,2023-03-08
4098,epic_1b_20230308001751,-0.0,-173.0,2023-03-08
4099,epic_1b_20230308020554,-0.0,160.0,2023-03-08
4100,epic_1b_20230308035356,-0.0,133.0,2023-03-08
4101,epic_1b_20230308054158,-0.0,106.0,2023-03-08
4103,epic_1b_20230308091802,0.0,52.0,2023-03-08
4110,epic_1b_20230308215419,0.0,-138.0,2023-03-08
4105,epic_1b_20230308125407,0.0,-2.0,2023-03-08
4106,epic_1b_20230308144209,0.0,-30.0,2023-03-08
4107,epic_1b_20230308163012,0.0,-57.0,2023-03-08
4108,epic_1b_20230308181814,0.0,-84.0,2023-03-08
4109,epic_1b_20230308200616,0.0,-111.0,2023-03-08
4104,epic_1b_20230308110604,0.0,24.0,2023-03-08
4086,epic_1b_20230309015633,0.0,162.0,2023-03-09
4087,epic_1b_20230309034435,1.0,135.0,2023-03-09
4088,epic_1b_20230309053237,1.0,108.0,2023-03-09
4089,epic_1b_20230309072039,1.0,81.0,2023-03-09
4090,epic_1b_20230309090842,1.0,54.0,2023-03-09
4085,epic_1b_20230309000830,0.0,-171.0,2023-03-09
4092,epic_1b_20230309124446,1.0,-0.0,2023-03-09
4093,epic_1b_20230309143249,1.0,-27.0,2023-03-09
4094,epic_1b_20230309162051,1.0,-54.0,2023-03-09
4095,epic_1b_20230309180853,1.0,-81.0,2023-03-09
4096,epic_1b_20230309195656,1.0,-108.0,2023-03-09
4097,epic_1b_20230309214459,1.0,-135.0,2023-03-09
4091,epic_1b_20230309105644,1.0,27.0,2023-03-09
4073,epic_1b_20230310002713,1.0,-176.0,2023-03-10
4074,epic_1b_20230310021515,1.0,157.0,2023-03-10
4075,epic_1b_20230310040317,1.0,130.0,2023-03-10
4076,epic_1b_20230310073922,1.0,76.0,2023-03-10
4077,epic_1b_20230310092724,1.0,49.0,2023-03-10
4079,epic_1b_20230310130329,1.0,-5.0,2023-03-10
4080,epic_1b_20230310145131,1.0,-32.0,2023-03-10
4081,epic_1b_20230310163934,2.0,-59.0,2023-03-10
4082,epic_1b_20230310182736,2.0,-86.0,2023-03-10
4083,epic_1b_20230310201538,2.0,-113.0,2023-03-10
4084,epic_1b_20230310220340,2.0,-140.0,2023-03-10
4078,epic_1b_20230310111526,1.0,22.0,2023-03-10
4064,epic_1b_20230311075805,2.0,71.0,2023-03-11
4060,epic_1b_20230311004554,2.0,179.0,2023-03-11
4061,epic_1b_20230311023357,2.0,152.0,2023-03-11
4063,epic_1b_20230311061003,2.0,98.0,2023-03-11
4065,epic_1b_20230311094607,2.0,44.0,2023-03-11
4062,epic_1b_20230311042201,2.0,125.0,2023-03-11
4067,epic_1b_20230311132212,2.0,-10.0,2023-03-11
4071,epic_1b_20230311203422,2.0,-118.0,2023-03-11
4070,epic_1b_20230311184619,2.0,-91.0,2023-03-11
4066,epic_1b_20230311113410,2.0,17.0,2023-03-11
4069,epic_1b_20230311165817,2.0,-64.0,2023-03-11
4068,epic_1b_20230311151015,2.0,-37.0,2023-03-11
4072,epic_1b_20230311222224,2.0,-145.0,2023-03-11
4048,epic_1b_20230312010436,2.0,175.0,2023-03-12
4049,epic_1b_20230312025239,2.0,148.0,2023-03-12
4050,epic_1b_20230312044041,2.0,121.0,2023-03-12
4053,epic_1b_20230312100448,3.0,39.0,2023-03-12
4056,epic_1b_20230312152855,3.0,-42.0,2023-03-12
4057,epic_1b_20230312190500,3.0,-96.0,2023-03-12
4058,epic_1b_20230312205302,3.0,-123.0,2023-03-12
4059,epic_1b_20230312224104,3.0,-150.0,2023-03-12
4054,epic_1b_20230312115251,3.0,12.0,2023-03-12
4055,epic_1b_20230312134053,3.0,-15.0,2023-03-12
4042,epic_1b_20230313024319,3.0,150.0,2023-03-13
4041,epic_1b_20230313005516,3.0,177.0,2023-03-13
4043,epic_1b_20230313043121,3.0,123.0,2023-03-13
4045,epic_1b_20230313080725,3.0,69.0,2023-03-13
4046,epic_1b_20230313095527,3.0,42.0,2023-03-13
4047,epic_1b_20230313114330,3.0,15.0,2023-03-13
4044,epic_1b_20230313061923,3.0,96.0,2023-03-13
4028,epic_1b_20230314003633,4.0,-179.0,2023-03-14
4029,epic_1b_20230314022436,4.0,154.0,2023-03-14
4030,epic_1b_20230314041239,4.0,127.0,2023-03-14
4032,epic_1b_20230314074844,4.0,73.0,2023-03-14
4035,epic_1b_20230314131251,4.0,-8.0,2023-03-14
4036,epic_1b_20230314150054,4.0,-35.0,2023-03-14
4037,epic_1b_20230314164857,4.0,-62.0,2023-03-14
4038,epic_1b_20230314183659,4.0,-89.0,2023-03-14
